model,run,ref_name,sys_name,ref_name_clean,sys_name_clean,similarity_score,ref_capacity,sys_capacity,capacity_diff_pct,verdict
qwen3.6-flash,run3,Thái Bình 1,Nhà máy Nhiệt điện Uông Bí,thai binh 1,nha may nhiet đien uong bi,54.5,600.0,600.0,0.0,clear
qwen3.6-flash,run3,Vinh Tan 1,Nhà máy Nhiệt điện Đầm Nại,vinh tan 1,nha may nhiet đien đam nai,57.1,1200.0,1200.0,0.0,clear
qwen3.6-flash,run3,Vinh Tan 4,Nhà máy Nhiệt điện Duyên Hải 4,vinh tan 4,nha may nhiet đien duyen hai 4,58.8,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,An Khánh - Bac Giang,Nhà máy nhiệt điện Cà Mau 75,an khanh - bac giang,nha may nhiet đien ca mau 75,48.3,650.0,1200.0,84.6,clear
qwen3.6-flash,run4,Bà Rịa GT,Nhà máy nhiệt điện Cà Mau 33,ba ria gt,nha may nhiet đien ca mau 33,47.1,46.0,1200.0,2508.7,clear
qwen3.6-flash,run4,Cao Ngạn,Nhà máy nhiệt điện Cà Mau 63,cao ngan,nha may nhiet đien ca mau 63,50.0,114.0,1200.0,952.6,clear
qwen3.6-flash,run4,Cong Thanh,Nhà máy nhiệt điện Cà Mau 49,cong thanh,nha may nhiet đien ca mau 49,50.0,600.0,1200.0,100.0,clear
qwen3.6-flash,run4,Dong Nai Formosa,Nhà máy nhiệt điện Cà Mau 56,dong nai formosa,nha may nhiet đien ca mau 56,45.5,150.0,1200.0,700.0,clear
qwen3.6-flash,run4,Dong Nai Formosa,Nhà máy nhiệt điện Cà Mau 37,dong nai formosa,nha may nhiet đien ca mau 37,45.5,300.0,1200.0,300.0,clear
qwen3.6-flash,run4,Duc Giang - Lao Cai Chemical,Nhà máy nhiệt điện Cà Mau 42,duc giang - lao cai chemical,nha may nhiet đien ca mau 42,41.9,100.0,1200.0,1100.0,clear
qwen3.6-flash,run4,Formosa HT2,Nhà máy nhiệt điện Cà Mau 68,formosa ht2,nha may nhiet đien ca mau 68,45.5,650.0,1200.0,84.6,clear
qwen3.6-flash,run4,Ha Tinh Formosa Plastics Steel Complex,Nhà máy nhiệt điện Cà Mau 39,ha tinh formosa plastics steel complex,nha may nhiet đien ca mau 39,45.5,450.0,1200.0,166.7,clear
qwen3.6-flash,run4,Ha Tinh Formosa Plastics Steel Complex,Nhà máy nhiệt điện Cà Mau 27,ha tinh formosa plastics steel complex,nha may nhiet đien ca mau 27,45.5,450.0,1200.0,166.7,clear
qwen3.6-flash,run4,Hai Duong,Nhà máy nhiệt điện Cà Mau 22,hai duong,nha may nhiet đien ca mau 22,46.2,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,Hai Phong 3,Nhà máy nhiệt điện Nghi Sơn 3,hai phong 3,nha may nhiet đien nghi son 3,73.7,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,Hải Phòng,Nhà máy nhiệt điện Cà Mau 35,hai phong,nha may nhiet đien ca mau 35,46.2,500.0,1200.0,140.0,clear
qwen3.6-flash,run4,LNG Bình Định,Nhà máy nhiệt điện Cà Mau 46,binh đinh,nha may nhiet đien ca mau 46,55.6,5000.0,1200.0,76.0,clear
qwen3.6-flash,run4,LNG Bạc Liêu,Nhà máy nhiệt điện Cà Mau 21,bac lieu,nha may nhiet đien ca mau 21,50.0,3200.0,1200.0,62.5,clear
qwen3.6-flash,run4,LNG Bến Tre,Nhà máy nhiệt điện Cà Mau 54,ben tre,nha may nhiet đien ca mau 54,42.9,3000.0,1200.0,60.0,clear
qwen3.6-flash,run4,LNG Chân Mây,Nhà máy nhiệt điện Cà Mau 32,chan may,nha may nhiet đien ca mau 32,80.0,4000.0,1200.0,70.0,hard
qwen3.6-flash,run4,LNG Cà Ná,Nhà máy nhiệt điện Cà Mau 16,ca na,nha may nhiet đien ca mau 16,80.0,1500.0,1200.0,20.0,hard
qwen3.6-flash,run4,LNG Cà Ná II+III,Nhà máy nhiệt điện Cà Mau 11,ca na 2+3,nha may nhiet đien ca mau 11,55.6,4500.0,1200.0,73.3,clear
qwen3.6-flash,run4,LNG Cái Mép Hạ,Nhà máy nhiệt điện Cà Mau 55,cai mep ha,nha may nhiet đien ca mau 55,52.6,6000.0,1200.0,80.0,clear
qwen3.6-flash,run4,LNG Hiệp Phước (phase I),Nhà máy nhiệt điện Cà Mau 25,hiep phuoc,nha may nhiet đien ca mau 25,40.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,LNG Hiệp Phước (phase II),Nhà máy nhiệt điện Cà Mau 47,hiep phuoc,nha may nhiet đien ca mau 47,40.0,1500.0,1200.0,20.0,clear
qwen3.6-flash,run4,LNG Hà Tĩnh,Nhà máy nhiệt điện Cà Mau 57,ha tinh,nha may nhiet đien ca mau 57,57.1,6000.0,1200.0,80.0,clear
qwen3.6-flash,run4,LNG Hải Lăng,Nhà máy nhiệt điện Cà Mau 36,hai lang,nha may nhiet đien ca mau 36,62.5,1500.0,1200.0,20.0,clear
qwen3.6-flash,run4,LNG Hải Lăng (2 and 3),Nhà máy nhiệt điện Cà Mau 28,hai lang,nha may nhiet đien ca mau 28,62.5,4500.0,1200.0,73.3,clear
qwen3.6-flash,run4,LNG Long Sơn,Nhà máy nhiệt điện Cà Mau 14,long son,nha may nhiet đien ca mau 14,33.3,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,LNG Long Sơn II+III,Nhà máy nhiệt điện Cà Mau 98,long son 2+3,nha may nhiet đien ca mau 98,33.3,3200.0,1200.0,62.5,clear
qwen3.6-flash,run4,"LNG Mũi Kê Gà 2,3",Nhà máy nhiệt điện Cà Mau 26,"mui ke ga 2,3",nha may nhiet đien ca mau 26,46.2,2400.0,1200.0,50.0,clear
qwen3.6-flash,run4,LNG Mỹ Giang,Nhà máy nhiệt điện Cà Mau 58,my giang,nha may nhiet đien ca mau 58,50.0,6000.0,1200.0,80.0,clear
qwen3.6-flash,run4,LNG Nghi Sơn (Thanh Hóa),Nhà máy nhiệt điện Cà Mau 15,nghi son,nha may nhiet đien ca mau 15,50.0,5000.0,1200.0,76.0,clear
qwen3.6-flash,run4,LNG Núi Thành (Quảng Nam),Nhà máy nhiệt điện Cà Mau 52,nui thanh,nha may nhiet đien ca mau 52,50.0,3200.0,1200.0,62.5,clear
qwen3.6-flash,run4,LNG Phong Điền – Huế,Nhà máy nhiệt điện Cà Mau 17,phong đien – hue,nha may nhiet đien ca mau 17,56.2,3000.0,1200.0,60.0,clear
qwen3.6-flash,run4,LNG Phú Mỹ 3.1,Nhà máy nhiệt điện Cà Mau 45,phu my 3.1,nha may nhiet đien ca mau 45,55.6,850.0,1200.0,41.2,clear
qwen3.6-flash,run4,LNG Quảng Bình,Nhà máy nhiệt điện Cà Mau 50,quang binh,nha may nhiet đien ca mau 50,40.0,3000.0,1200.0,60.0,clear
qwen3.6-flash,run4,LNG Quảng Nam,Nhà máy nhiệt điện Cà Mau 59,quang nam,nha may nhiet đien ca mau 59,44.4,4000.0,1200.0,70.0,clear
qwen3.6-flash,run4,LNG Quỳnh Lập,Nhà máy nhiệt điện Cà Mau 62,quynh lap,nha may nhiet đien ca mau 62,53.3,1500.0,1200.0,20.0,clear
qwen3.6-flash,run4,LNG Sông Đốc (Cà Mau),Nhà máy nhiệt điện Cà Mau 85,song đoc,nha may nhiet đien ca mau 85,37.5,3000.0,1200.0,60.0,clear
qwen3.6-flash,run4,LNG Thái Bình,Nhà máy nhiệt điện Cà Mau 60,thai binh,nha may nhiet đien ca mau 60,55.6,4500.0,1200.0,73.3,clear
qwen3.6-flash,run4,LNG Tân Phước,Nhà máy nhiệt điện Cà Mau 43,tan phuoc,nha may nhiet đien ca mau 43,44.4,4500.0,1200.0,73.3,clear
qwen3.6-flash,run4,"LNG Tân Thuận – Đầm Dơi, Cà Mau",Nhà máy nhiệt điện Cà Mau 94,"tan thuan – đam doi, ca mau",nha may nhiet đien ca mau 94,53.8,3200.0,1200.0,62.5,clear
qwen3.6-flash,run4,LNG Vân Phong (J-Power),Nhà máy nhiệt điện Cà Mau 66,van phong,nha may nhiet đien ca mau 66,36.4,3000.0,1200.0,60.0,clear
qwen3.6-flash,run4,LNG miền Nam,Nhà máy nhiệt điện Cà Mau 40,mien nam,nha may nhiet đien ca mau 40,75.0,1500.0,1200.0,20.0,clear
qwen3.6-flash,run4,Lee & Man,Nhà máy nhiệt điện Cà Mau 31,lee & man,nha may nhiet đien ca mau 31,55.6,125.0,1200.0,860.0,clear
qwen3.6-flash,run4,Mao Khe,Nhà máy nhiệt điện Cà Mau 30,mao khe,nha may nhiet đien ca mau 30,57.1,440.0,1200.0,172.7,clear
qwen3.6-flash,run4,Ninh Binh,Nhà máy nhiệt điện Cà Mau 73,ninh binh,nha may nhiet đien ca mau 73,46.2,100.0,1200.0,1100.0,clear
qwen3.6-flash,run4,Ninh Thuan Novatek project,Nhà máy nhiệt điện Cà Mau 70,ninh thuan novatek project,nha may nhiet đien ca mau 70,43.5,4500.0,1200.0,73.3,clear
qwen3.6-flash,run4,NĐ Cần Thơ,Nhà máy nhiệt điện Cà Mau 72,nđ can tho,nha may nhiet đien ca mau 72,50.0,165.0,1200.0,627.3,clear
qwen3.6-flash,run4,NĐ Hiệp Phước,Nhà máy nhiệt điện Cà Mau 48,nđ hiep phuoc,nha may nhiet đien ca mau 48,46.2,310.0,1200.0,287.1,clear
qwen3.6-flash,run4,NĐ LNG miền Bắc,Nhà máy nhiệt điện Cà Mau 69,nđ lng mien bac,nha may nhiet đien ca mau 69,53.3,0.0,1200.0,,clear
qwen3.6-flash,run4,NĐ Thủ Đức,Nhà máy nhiệt điện Cà Mau 74,nđ thu đuc,nha may nhiet đien ca mau 74,42.9,290.0,1200.0,313.8,clear
qwen3.6-flash,run4,Quang Ninh 3,Nhà máy nhiệt điện Cà Mau 3,quang ninh 3,nha may nhiet đien ca mau 3,42.1,1200.0,1200.0,0.0,clear
qwen3.6-flash,run4,Quảng Trị – Huế area,Nhà máy nhiệt điện Cà Mau 76,quang tri – hue area,nha may nhiet đien ca mau 76,40.0,4000.0,1200.0,70.0,clear
qwen3.6-flash,run4,Son Dong,Nhà máy nhiệt điện Cà Mau 10,son dong,nha may nhiet đien ca mau 10,33.3,220.0,1200.0,445.5,clear
qwen3.6-flash,run4,TBKHH Phú Mỹ 2.1,Nhà máy nhiệt điện Cà Mau 78,phu my 2.1,nha may nhiet đien ca mau 78,55.6,499.0,1200.0,140.5,clear
qwen3.6-flash,run4,TBKHH Phú Mỹ 2.1 MR,Nhà máy nhiệt điện Cà Mau 81,phu my 2.1 mr,nha may nhiet đien ca mau 81,47.6,450.0,1200.0,166.7,clear
qwen3.6-flash,run4,TBKHH Phú Mỹ 2.2,Nhà máy nhiệt điện Cà Mau 61,phu my 2.2,nha may nhiet đien ca mau 61,55.6,740.0,1200.0,62.2,clear
qwen3.6-flash,run4,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy nhiệt điện Cà Mau 20,quang tri,nha may nhiet đien ca mau 20,33.3,340.0,1200.0,252.9,clear
qwen3.6-flash,run4,TBKHH Ô Môn IV,Nhà máy nhiệt điện Cà Mau 4,o mon 4,nha may nhiet đien ca mau 4,61.5,1050.0,1200.0,14.3,clear
qwen3.6-flash,run4,Thang Long,Nhà máy nhiệt điện Cà Mau 34,thang long,nha may nhiet đien ca mau 34,42.9,600.0,1200.0,100.0,clear
qwen3.6-flash,run4,Uong Bi I extension,Nhà máy nhiệt điện Phả Lại,uong bi 1 extension,nha may nhiet đien pha lai,37.8,300.0,300.0,0.0,clear
qwen3.6-flash,run4,Uong Bi II extension,Nhà máy nhiệt điện Uông Bí,uong bi 2 extension,nha may nhiet đien uong bi,53.8,330.0,300.0,9.1,clear
qwen3.6-flash,run4,Vedan Vietnam Cogeneration power station,Nhà máy nhiệt điện Cà Mau 24,vedan vietnam cogeneration power station,nha may nhiet đien ca mau 24,42.9,60.0,1200.0,1900.0,clear
qwen3.6-flash,run4,Vinh Tan 4,Nhà máy nhiệt điện Nghi Sơn 4,vinh tan 4,nha may nhiet đien nghi son 4,60.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,An Khánh - Bac Giang,Nhà máy Điện Nam Định 8,an khanh - bac giang,nha may đien nam đinh 8,50.0,650.0,1200.0,84.6,clear
qwen3.6-flash,run5,Bà Rịa GT,Nhà máy Điện Nam Định 69,ba ria gt,nha may đien nam đinh 69,47.1,46.0,1200.0,2508.7,clear
qwen3.6-flash,run5,Cao Ngạn,Nhà máy Điện Vĩnh Tân 71,cao ngan,nha may đien vinh tan 71,42.9,114.0,1200.0,952.6,clear
qwen3.6-flash,run5,Cong Thanh,Nhà máy Điện Đà Nẵng 20,cong thanh,nha may đien đa nang 20,46.2,600.0,1200.0,100.0,clear
qwen3.6-flash,run5,Dong Nai Formosa,Nhà máy Điện Thái Bình 6,dong nai formosa,nha may đien thai binh 6,45.5,150.0,1200.0,700.0,clear
qwen3.6-flash,run5,Dong Nai Formosa,Nhà máy Điện Đà Nẵng 74,dong nai formosa,nha may đien đa nang 74,45.5,300.0,1200.0,300.0,clear
qwen3.6-flash,run5,Duc Giang - Lao Cai Chemical,Nhà máy Điện Thái Bình 21,duc giang - lao cai chemical,nha may đien thai binh 21,35.6,100.0,1200.0,1100.0,clear
qwen3.6-flash,run5,Duyen Hai 3,Nhà máy Điện Đà Nẵng 3,duyen hai 3,nha may đien đa nang 3,54.5,1244.0,1200.0,3.5,clear
qwen3.6-flash,run5,Formosa HT2,Nhà máy Điện Đà Nẵng 76,formosa ht2,nha may đien đa nang 76,31.6,650.0,1200.0,84.6,clear
qwen3.6-flash,run5,Ha Tinh Formosa Plastics Steel Complex,Nhà máy Điện Vĩnh Tân 79,ha tinh formosa plastics steel complex,nha may đien vinh tan 79,45.0,450.0,1200.0,166.7,clear
qwen3.6-flash,run5,Ha Tinh Formosa Plastics Steel Complex,Nhà máy Điện Đà Nẵng 72,ha tinh formosa plastics steel complex,nha may đien đa nang 72,42.9,450.0,1200.0,166.7,clear
qwen3.6-flash,run5,Hai Duong,Nhà máy Điện Thái Bình 76,hai duong,nha may đien thai binh 76,55.6,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Hai Phong 3,Nhà máy Điện Nam Định 3,hai phong 3,nha may đien nam đinh 3,50.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Hải Phòng,Nhà máy Điện Vĩnh Tân 67,hai phong,nha may đien vinh tan 67,46.2,500.0,1200.0,140.0,clear
qwen3.6-flash,run5,LNG Bình Định,Nhà máy Điện Đà Nẵng 65,binh đinh,nha may đien đa nang 65,55.6,5000.0,1200.0,76.0,clear
qwen3.6-flash,run5,LNG Bạc Liêu,Nhà máy Điện Thái Bình 66,bac lieu,nha may đien thai binh 66,50.0,3200.0,1200.0,62.5,clear
qwen3.6-flash,run5,LNG Bến Tre,Nhà máy Điện Thái Bình 62,ben tre,nha may đien thai binh 62,57.1,3000.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG Chân Mây,Nhà máy Điện Nam Định 64,chan may,nha may đien nam đinh 64,80.0,4000.0,1200.0,70.0,hard
qwen3.6-flash,run5,"LNG Cà Mau 2,3",Nhà máy Điện Quảng Ninh 69,"ca mau 2,3",nha may đien quang ninh 69,55.6,3000.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG Cà Ná,Nhà máy Điện Nam Định 61,ca na,nha may đien nam đinh 61,60.0,1500.0,1200.0,20.0,clear
qwen3.6-flash,run5,LNG Cà Ná II+III,Nhà máy Điện Thái Bình 59,ca na 2+3,nha may đien thai binh 59,47.1,4500.0,1200.0,73.3,clear
qwen3.6-flash,run5,LNG Cái Mép Hạ,Nhà máy Điện Nam Định 6,cai mep ha,nha may đien nam đinh 6,50.0,6000.0,1200.0,80.0,clear
qwen3.6-flash,run5,LNG Hiệp Phước (phase I),Nhà máy Điện Nam Định 60,hiep phuoc,nha may đien nam đinh 60,30.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,LNG Hiệp Phước (phase II),Nhà máy Điện Vĩnh Tân 9,hiep phuoc,nha may đien vinh tan 9,40.0,1500.0,1200.0,20.0,clear
qwen3.6-flash,run5,LNG Hà Tĩnh,Nhà máy Điện Quảng Ninh 60,ha tinh,nha may đien quang ninh 60,57.1,6000.0,1200.0,80.0,clear
qwen3.6-flash,run5,LNG Hải Lăng,Nhà máy Điện Thái Bình 61,hai lang,nha may đien thai binh 61,62.5,1500.0,1200.0,20.0,clear
qwen3.6-flash,run5,LNG Hải Lăng (2 and 3),Nhà máy Điện Vĩnh Tân 27,hai lang,nha may đien vinh tan 27,57.1,4500.0,1200.0,73.3,clear
qwen3.6-flash,run5,LNG Long Sơn,Nhà máy Điện Quảng Ninh 65,long son,nha may đien quang ninh 65,50.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,LNG Long Sơn II+III,Nhà máy Điện Đà Nẵng 6,long son 2+3,nha may đien đa nang 6,37.5,3200.0,1200.0,62.5,clear
qwen3.6-flash,run5,"LNG Mũi Kê Gà 2,3",Nhà máy Điện Nam Định 68,"mui ke ga 2,3",nha may đien nam đinh 68,46.2,2400.0,1200.0,50.0,clear
qwen3.6-flash,run5,LNG Mỹ Giang,Nhà máy Điện Vĩnh Tân 73,my giang,nha may đien vinh tan 73,62.5,6000.0,1200.0,80.0,clear
qwen3.6-flash,run5,LNG Nghi Sơn (Thanh Hóa),Nhà máy Điện Đà Nẵng 71,nghi son,nha may đien đa nang 71,50.0,5000.0,1200.0,76.0,clear
qwen3.6-flash,run5,LNG Nhơn Trạch 4,Nhà máy Điện Nam Định 4,nhon trach 4,nha may đien nam đinh 4,50.0,750.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG Núi Thành (Quảng Nam),Nhà máy Điện Thái Bình 67,nui thanh,nha may đien thai binh 67,55.6,3200.0,1200.0,62.5,clear
qwen3.6-flash,run5,LNG Phong Điền – Huế,Nhà máy Điện Nam Định 82,phong đien – hue,nha may đien nam đinh 82,50.0,3000.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG Phú Mỹ 3.1,Nhà máy Điện Vĩnh Tân 82,phu my 3.1,nha may đien vinh tan 82,55.6,850.0,1200.0,41.2,clear
qwen3.6-flash,run5,LNG Quảng Nam,Nhà máy Điện Vĩnh Tân 15,quang nam,nha may đien vinh tan 15,44.4,4000.0,1200.0,70.0,clear
qwen3.6-flash,run5,LNG Quỳnh Lập,Nhà máy Điện Quảng Ninh 9,quynh lap,nha may đien quang ninh 9,53.3,1500.0,1200.0,20.0,clear
qwen3.6-flash,run5,LNG Sông Đốc (Cà Mau),Nhà máy Điện Vĩnh Tân 89,song đoc,nha may đien vinh tan 89,33.3,3000.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG Tân Phước,Nhà máy Điện Thái Bình 14,tan phuoc,nha may đien thai binh 14,44.4,4500.0,1200.0,73.3,clear
qwen3.6-flash,run5,"LNG Tân Thuận – Đầm Dơi, Cà Mau",Nhà máy Điện Đà Nẵng 13,"tan thuan – đam doi, ca mau",nha may đien đa nang 13,44.4,3200.0,1200.0,62.5,clear
qwen3.6-flash,run5,LNG Vân Phong (J-Power),Nhà máy Điện Vĩnh Tân 23,van phong,nha may đien vinh tan 23,44.4,3000.0,1200.0,60.0,clear
qwen3.6-flash,run5,LNG miền Nam,Nhà máy Điện Đà Nẵng 97,mien nam,nha may đien đa nang 97,62.5,1500.0,1200.0,20.0,clear
qwen3.6-flash,run5,Lee & Man,Nhà máy Điện Quảng Ninh 99,lee & man,nha may đien quang ninh 99,44.4,125.0,1200.0,860.0,clear
qwen3.6-flash,run5,Mao Khe,Nhà máy Điện Quảng Ninh 15,mao khe,nha may đien quang ninh 15,57.1,440.0,1200.0,172.7,clear
qwen3.6-flash,run5,Ninh Binh,Nhà máy Điện Nam Định 67,ninh binh,nha may đien nam đinh 67,55.6,100.0,1200.0,1100.0,clear
qwen3.6-flash,run5,Ninh Thuan Novatek project,Nhà máy Điện Đà Nẵng 48,ninh thuan novatek project,nha may đien đa nang 48,42.9,4500.0,1200.0,73.3,clear
qwen3.6-flash,run5,NĐ Cần Thơ,Nhà máy Điện Vĩnh Tân 85,nđ can tho,nha may đien vinh tan 85,52.6,165.0,1200.0,627.3,clear
qwen3.6-flash,run5,NĐ Hiệp Phước,Nhà máy Điện Đà Nẵng 78,nđ hiep phuoc,nha may đien đa nang 78,38.5,310.0,1200.0,287.1,clear
qwen3.6-flash,run5,NĐ LNG miền Bắc,Nhà máy Điện Thái Bình 73,nđ lng mien bac,nha may đien thai binh 73,50.0,0.0,1200.0,,clear
qwen3.6-flash,run5,NĐ Thủ Đức,Nhà máy Điện Thái Bình 68,nđ thu đuc,nha may đien thai binh 68,50.0,290.0,1200.0,313.8,clear
qwen3.6-flash,run5,Quảng Trạch 2,Nhà máy Điện Nam Định 2,quang trach 2,nha may đien nam đinh 2,48.0,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Quảng Trị 2,Nhà máy Điện Cà Mau 3&4,quang tri 2,nha may đien ca mau 3&4,36.4,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Quảng Trị – Huế area,Nhà máy Điện Vĩnh Tân 74,quang tri – hue area,nha may đien vinh tan 74,36.4,4000.0,1200.0,70.0,clear
qwen3.6-flash,run5,Quỳnh Lập 1,Nhà máy Điện Đà Nẵng,quynh lap 1,nha may đien đa nang,53.3,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Quỳnh Lập 2,Nhà máy Điện Đà Nẵng 2,quynh lap 2,nha may đien đa nang 2,53.3,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Son Dong,Nhà máy Điện Nam Định 70,son dong,nha may đien nam đinh 70,37.5,220.0,1200.0,445.5,clear
qwen3.6-flash,run5,TBKHH Phú Mỹ 2.1,Nhà máy Điện Nam Định 86,phu my 2.1,nha may đien nam đinh 86,55.6,499.0,1200.0,140.5,clear
qwen3.6-flash,run5,TBKHH Phú Mỹ 2.1 MR,Nhà máy Điện Nam Định 79,phu my 2.1 mr,nha may đien nam đinh 79,47.6,450.0,1200.0,166.7,clear
qwen3.6-flash,run5,TBKHH Phú Mỹ 2.2,Nhà máy Điện Nam Định 73,phu my 2.2,nha may đien nam đinh 73,55.6,740.0,1200.0,62.2,clear
qwen3.6-flash,run5,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy Điện Nam Định 21,quang tri,nha may đien nam đinh 21,33.3,340.0,1200.0,252.9,clear
qwen3.6-flash,run5,TBKHH Ô Môn III,Nhà máy Điện Thái Bình 3,o mon 3,nha may đien thai binh 3,57.1,1050.0,1200.0,14.3,clear
qwen3.6-flash,run5,TBKHH Ô Môn IV,Nhà máy Điện Thái Bình 4,o mon 4,nha may đien thai binh 4,57.1,1050.0,1200.0,14.3,clear
qwen3.6-flash,run5,Thang Long,Nhà máy Điện Thái Bình 74,thang long,nha may đien thai binh 74,50.0,600.0,1200.0,100.0,clear
qwen3.6-flash,run5,Tân Phước 1,Nhà máy Điện Tân Vũ,tan phuoc 1,nha may đien tan vu,58.8,1200.0,1200.0,0.0,clear
qwen3.6-flash,run5,Vedan Vietnam Cogeneration power station,Nhà máy Điện Quảng Ninh 90,vedan vietnam cogeneration power station,nha may đien quang ninh 90,42.3,60.0,1200.0,1900.0,clear
qwen3.6-flash,run5,Vinh Tan 4 extension,Nhà máy Điện Đà Nẵng 4,vinh tan 4 extension,nha may đien đa nang 4,46.2,600.0,1200.0,100.0,clear
qwen3.7-max,run1,LNG Hiệp Phước (phase II),Ô Môn 3 & 4,hiep phuoc,o mon 3 & 4,28.6,1500.0,1500.0,0.0,clear
qwen3.7-max,run1,LNG Long An I phase 2,Cà Mau 1 & 2,long an 1 phase 2,ca mau 1 & 2,50.0,1500.0,1500.0,0.0,clear
qwen3.7-max,run1,LNG Quỳnh Lập,Nhơn Trạch 3 & 4,quynh lap,nhon trach 3 & 4,47.1,1500.0,1600.0,6.7,clear
qwen3.7-max,run1,TBKHH Quảng Trị (khí Báo Vàng),Uông Bí 3,quang tri,uong bi 3,62.5,340.0,330.0,2.9,clear
qwen3.7-max,run2,Dong Nai Formosa,Nhà máy nhiệt điện Uông Bí 2,dong nai formosa,nha may nhiet đien uong bi 2,50.0,300.0,300.0,0.0,clear
qwen3.7-max,run2,LNG Cà Mau 1,Nhà máy điện Cà Mau,ca mau 1,nha may đien ca mau,85.7,1500.0,1500.0,0.0,hard
qwen3.7-max,run2,LNG Cà Ná,Nhà máy điện Nhơn Trạch 3 và 4,ca na,nha may đien nhon trach 3 va 4,60.0,1500.0,1500.0,0.0,clear
qwen3.7-max,run2,Uong Bi II extension,Nhà máy nhiệt điện Uông Bí mở rộng,uong bi 2 extension,nha may nhiet đien uong bi mo rong,64.7,330.0,330.0,0.0,clear
qwen3.7-max,run3,Bạc Liêu 1,Nhà máy Nhiệt điện Bạc Liêu,bac lieu 1,nha may nhiet đien bac lieu,88.9,1200.0,1200.0,0.0,hard
qwen3.7-max,run3,Cam Pha 3,Nhà máy Nhiệt điện Sơn Động,cam pha 3,nha may nhiet đien son đong,47.1,440.0,440.0,0.0,clear
qwen3.7-max,run3,Dong Nai Formosa,Nhà máy Nhiệt điện Uông Bí 2,dong nai formosa,nha may nhiet đien uong bi 2,50.0,300.0,300.0,0.0,clear
qwen3.7-max,run3,Duyen Hai 2,Nhà máy Nhiệt điện Cẩm Phả,duyen hai 2,nha may nhiet đien cam pha,53.3,600.0,600.0,0.0,clear
qwen3.7-max,run3,Duyen Hai 3 Extension,NMNĐ Duyên Hải 3 Mở rộng,duyen hai 3 extension,nmnđ duyen hai 3 mo rong,70.0,660.0,660.0,0.0,clear
qwen3.7-max,run3,Hai Duong,NMNĐ Vũng Áng 2 (LNG),hai duong,nmnđ vung ang 2,44.4,1200.0,1200.0,0.0,clear
qwen3.7-max,run3,Hai Ha CHP Phase 4,NMNĐ Vĩnh Tân 4 Mở rộng,hai ha chp phase 4,nmnđ vinh tan 4 mo rong,36.4,600.0,600.0,0.0,clear
qwen3.7-max,run3,LNG Bến Tre,NMNĐ Long An I và II,ben tre,nmnđ long an 1 va 2,33.3,3000.0,3000.0,0.0,clear
qwen3.7-max,run3,LNG Cà Ná,Nhà máy Điện Cà Mau 1 & 2,ca na,nha may đien ca mau 1 & 2,80.0,1500.0,1500.0,0.0,hard
qwen3.7-max,run3,LNG Hiệp Phước (phase II),NMĐ Nhơn Trạch 3 và 4,hiep phuoc,nmđ nhon trach 3 va 4,40.0,1500.0,1500.0,0.0,clear
qwen3.7-max,run3,LNG Hải Lăng,NMNĐ Ô Môn 3 và 4,hai lang,nmnđ o mon 3 va 4,36.4,1500.0,1500.0,0.0,clear
qwen3.7-max,run3,Son Dong,Nhà máy Điện Bà Rịa,son dong,nha may đien ba ria,33.3,220.0,240.0,9.1,clear
qwen3.7-max,run3,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy Nhiệt điện Uông Bí 3,quang tri,nha may nhiet đien uong bi 3,55.6,340.0,330.0,2.9,clear
qwen3.7-max,run4,Duyen Hai 2,Nhà máy nhiệt điện Uông Bí (Mở rộng),duyen hai 2,nha may nhiet đien uong bi,53.3,600.0,600.0,0.0,clear
qwen3.7-max,run4,LNG Bến Tre,Nhà máy điện Long An 1 & 2,ben tre,nha may đien long an 1 & 2,42.9,3000.0,3000.0,0.0,clear
qwen3.7-max,run4,"LNG Cà Mau 2,3",Nhà máy điện Sơn Mỹ 3 & 4 (EDF),"ca mau 2,3",nha may đien son my 3 & 4,55.6,3000.0,2400.0,20.0,clear
qwen3.7-max,run4,LNG Cà Ná,Nhà máy điện Cà Mau 1 & 2,ca na,nha may đien ca mau 1 & 2,80.0,1500.0,1500.0,0.0,hard
